videoID,qa_count,types,youtube_id,clip_index,youtube_url,timestamp,caption,clarity_score,aesthetic_score,motion_score,has_metadata
l103bj8M21k_53,6,"abs_dis,abs_spd,non_temp,rel_dir_pred,rel_dis,rel_spd",l103bj8M21k,53,https://www.youtube.com/watch?v=l103bj8M21k,"['0:07:47.533', '0:08:15.300']","An old-fashioned black and white car with a classic design is driving down a winding road surrounded by lush greenery. The car is being driven by a man and a woman, both of whom are wearing light-colored clothing. The car moves smoothly along the road, passing by a yellow road sign indicating a curve ahead. The scene is set in a serene, natural environment with dense trees lining the road, creating a picturesque and nostalgic atmosphere. The main subjects are the old-fashioned black and white car and the two people driving it. The car has a classic design with a large front grill, round headlights, and a black top. The driver, a man, is wearing a light blue shirt, while the passenger, a woman, is wearing a light-colored blouse. They are seated in the front of the car, facing forward, and appear to be enjoying the ride. The car is moving steadily along the road, maintaining a consistent speed. The background consists of a winding road surrounded by dense green trees and foliage. There is a yellow road sign indicating a curve ahead, and a small building with a red roof is visible in the distance. The scene is set in a rural or forested area, with the road curving gently through the natural landscape. The weather appears to be clear and sunny, contributing to the vibrant greenery. The camera is positioned behind the car, following it from a rear view. The camera remains steady, capturing the car's movement and the scenic background in a continuous shot.",0.7431338280439377,4.605725,29.21977996826172,True
l19RA8MW6-M_7,1,non_temp,l19RA8MW6-M,7,https://www.youtube.com/watch?v=l19RA8MW6-M,"['0:01:40.166', '0:02:05.825']","A group of individuals is seen entering a building, with some individuals appearing to be in conversation and others walking ahead.The individuals in the scene include a man in a dark suit and tie, a man in a blue tracksuit with a soccer jersey, and a man in a dark suit with a backpack. The man in the tracksuit is interacting with the man in the dark suit, who is holding a hand out as if to greet or shake hands. The man in the tracksuit is wearing a dark jacket and a light-colored shirt with a soccer jersey underneath. The man in the dark suit is wearing a dark jacket and a white shirt. The man in the tracksuit is also carrying a black backpack.The setting appears to be an entrance to a building, with a glass door and a metal railing visible. The entrance is flanked by potted plants and there is a glimpse of a well-lit interior with a staircase and a glass wall. The weather seems to be clear, and the time of day is not discernible from the frames provided.",0.832149550318718,4.095325,25.69734764099121,True
l24bGLQahqA_24,6,"abs_dir_pred,non_temp,rel_ori,rel_spd,rel_spd_comp",l24bGLQahqA,24,https://www.youtube.com/watch?v=l24bGLQahqA,"['0:06:26.720', '0:06:59.719']","a close-up view of a person's hands holding and manipulating a collection of small toy figurines. The figurines include a witch, a pig, and a pig with a green hat. The scene is set against a backdrop of a toy house with a window, a door, and a mannequin dressed in a suit. The hands move the figurines around, creating a playful and dynamic interaction between the toys. The background consists of a toy house with a yellow door, a window with a blue frame, and a mannequin dressed in a suit sitting on a blue couch. The scene is set against a white surface, likely a table or a desk. The toy house and mannequin are positioned to the left of the frame, while the figurines are in the foreground. The main objects are small toy figurines, including a witch with a black hat, a pig with a green hat, and a pig with a pink hat. The hands holding the figurines are painted with red nail polish. The witch figurine is positioned on the left side, the pig with a green hat is in the center, and the pig with a pink hat is on the right. The hands move the figurines around, creating a sense of interaction and playfulness. The camera is stationary, providing a close-up view of the hands and the toy figurines. The focus remains sharp on the toys, with the background slightly blurred to emphasize the main subjects.",0.7801366746425629,4.24075,3.174705743789673,True
l2BNysqP_44_41,6,"abs_dir_pred,abs_dis,abs_spd_comp,non_temp,rel_dis",l2BNysqP_44,41,https://www.youtube.com/watch?v=l2BNysqP_44,"['0:07:23.693', '0:07:46.048']","a close-up view of a person grilling chicken skewers on a barbecue grill. The person uses a spatula to turn and flip the skewers, ensuring they are evenly cooked. The grill is filled with several skewers, and the person's gloved hand is visible as they handle the food. The scene is focused on the grilling process, highlighting the texture and color of the chicken as it cooks. The main objects in the video are the chicken skewers and the person's gloved hand. The skewers are placed on the grill, and the person uses a spatula to turn and flip them. The skewers are marinated and have a golden-brown color with visible grill marks. The person's hand is wearing a black glove, indicating they are handling the food carefully. The background consists of a barbecue grill with a black grate. The grill is filled with several skewers of chicken, and the grill marks are visible on the meat. The scene is set outdoors, likely in a backyard or a similar setting, with a focus on the grill and the food being cooked. The camera is stationary, providing a close-up view of the grill and the person's hand. The view is focused on the skewers and the grill, capturing the detailed process of grilling.",0.3479844927787781,4.41465,15.91242218017578,True
l410hrh59q8_0,6,"abs_dir_pred,abs_ori,non_temp,rel_dir,rel_dis",l410hrh59q8,0,https://www.youtube.com/watch?v=l410hrh59q8,"['0:00:00.133', '0:00:25.908']","a serene scene of a herd of elephants in their natural habitat, a dry savanna. The elephants are seen moving slowly through the tall, dry grass and sparse trees. The atmosphere is calm and peaceful, with the elephants appearing to be in a relaxed state as they navigate the terrain. The background consists of a dry savanna landscape with tall, dry grass and sparse trees. The sky is overcast, suggesting a cloudy day. The scene is devoid of any human-made structures or other animals, emphasizing the natural environment of the elephants. The main subjects are a group of elephants, including both adults and a baby elephant. The adult elephants are larger and have a more robust build, while the baby elephant is smaller and more delicate. The elephants are moving slowly and gracefully through the grass, with the baby elephant occasionally following the adults. The elephants are positioned in the middle and background of the frame, with the baby elephant occasionally moving closer to the camera. The camera is stationary, providing a stable and continuous view of the elephants as they move through the frame. The view is a wide shot, capturing the entire scene and allowing the viewer to appreciate the natural environment and the movement of the elephants.",0.4835291504859924,3.993625,16.520769119262695,True
l4dGxGZLsQM_3,6,"abs_dir_pred,non_temp,rel_ori,rel_spd,rel_spd_comp",l4dGxGZLsQM,3,https://www.youtube.com/watch?v=l4dGxGZLsQM,"['0:01:24.117', '0:02:41.361']","a group of performers dressed in elaborate costumes, engaging in a theatrical performance. The setting appears to be a stage with a backdrop of a wooden set designed to resemble a medieval or fantasy-themed room. The performers are seen interacting with each other, performing various actions such as holding hands, gesturing, and moving around the stage. The costumes are vibrant and detailed, with one performer wearing a pink dress and another wearing a green dress. The overall atmosphere is lively and energetic, with the performers moving in sync and creating a dynamic visual experience. The main subjects are the performers, who are dressed in elaborate costumes. One performer is wearing a pink dress with a puffy skirt and a white blouse, while another is wearing a green dress with a puffy skirt and a white blouse. The performers are interacting with each other, holding hands, and gesturing. One performer is wearing a black robe and a tall hat, while another is wearing a green dress with a puffy skirt. The performers are positioned in various parts of the stage, with some standing in front of the wooden set and others moving around the stage. The camera appears to be stationary, capturing the entire scene from a fixed viewpoint. The view is wide, encompassing the entire stage and the performers' actions.",0.8282037228345871,4.844425,11.07793426513672,True
l5A34GIhjuM_28,6,"abs_spd_comp,non_temp,rel_dir_pred,rel_spd,rel_spd_comp",l5A34GIhjuM,28,https://www.youtube.com/watch?v=l5A34GIhjuM,"['0:03:15.000', '0:03:42.599']","a vibrant and colorful scene of a toy giraffe and a toy antelope in a miniature jungle setting. The giraffe, with its long neck and distinctive spots, is seen interacting with the antelope, which has a sleek brown coat. The scene is set against a backdrop of a lush green landscape with a rock formation and a palm tree, creating a lively and engaging environment. The giraffe and antelope are positioned in a red cart, which is pulled by a person's hand, adding a dynamic element to the scene. The background features a lush green landscape with a rock formation and a palm tree, suggesting a jungle or savannah setting. The greenery is vibrant and well-maintained, with the rock formation providing a natural element to the scene. The overall setting is bright and cheerful, with a clear sky and fluffy white clouds, enhancing the playful and imaginative nature of the video. The main subjects are a toy giraffe and a toy antelope. The giraffe has a long neck, spotted coat, and is positioned in the red cart. The antelope has a sleek brown coat and is standing next to the giraffe. The giraffe and antelope interact with each other, with the giraffe occasionally reaching out to touch or nuzzle the antelope. The giraffe is positioned in the cart, while the antelope stands beside it. The giraffe and antelope are positioned in a red cart, which is pulled by a person's hand. The giraffe is initially inside the cart but eventually steps out, while the antelope remains outside. The giraffe and antelope move around the cart, interacting with each other. The cart moves slowly, indicating a gentle and playful interaction. The background remains static, emphasizing the focus on the giraffe and antelope. The camera is stationary, providing a clear and stable view of the scene. The perspective is at eye level, allowing the viewer to fully appreciate the details of the toy animals and their interactions.",0.970919832587242,4.02295,5.210473537445068,True
l5otisOmhTk_1,6,"abs_dir,abs_spd,abs_spd_comp,non_temp,rel_dir_pred,rel_spd",l5otisOmhTk,1,https://www.youtube.com/watch?v=l5otisOmhTk,"['0:00:06.866', '0:00:40.200']","a dynamic ice hockey game in progress, with players actively engaged in the sport.The players are dressed in various team uniforms, each with distinct colors and logos. The players are equipped with hockey gear, including helmets, gloves, and skates. Their movements suggest a high level of athleticism and competitiveness. The players' body language and positioning indicate a fast-paced game with frequent changes in direction and speed.The setting is an ice hockey rink, marked with standard lines and a goal at one end. The rink is surrounded by a crowd of spectators, visible in the stands, who are attentive to the ongoing game. The rink is well-lit, and the ice appears smooth, reflecting the lighting and the players' movements. The environment suggests an indoor arena, designed for ice hockey games, with a focus on the sport's intensity and excitement.",0.980948343873024,4.576525,31.603042602539062,True
l5otisOmhTk_13,6,"abs_dir_pred,abs_dis,abs_spd_comp,non_temp,rel_dis",l5otisOmhTk,13,https://www.youtube.com/watch?v=l5otisOmhTk,"['0:02:24.833', '0:03:28.266']","an intense ice hockey game with players in motion, showcasing various stages of play.The players are dressed in traditional ice hockey uniforms, with some wearing jerseys with visible numbers and team logos. The jerseys are predominantly white with black and yellow accents, and some players are wearing helmets with face guards. The players are actively engaged in the game, with some in motion, skating, and others in defensive or offensive positions.The setting is an ice hockey rink with a smooth, white surface marked with red lines and a center circle. The rink is surrounded by boards with advertisements and the rink's name, ""GARDEN,"" is visible on the boards. The ice appears to be well-maintained, and the rink is illuminated, suggesting an indoor arena environment.",0.9584932327270508,4.5147,53.75463485717773,True
l5otisOmhTk_19,6,"abs_dir_pred,abs_ori,non_temp,rel_dis,rel_spd,rel_spd_comp",l5otisOmhTk,19,https://www.youtube.com/watch?v=l5otisOmhTk,"['0:03:58.800', '0:04:21.399']","a dynamic ice hockey game in progress, with players actively engaged in the sport.The players are dressed in traditional ice hockey uniforms, with various team colors and logos. The players are equipped with hockey sticks, protective gear, and skates. The players' movements suggest a high level of athleticism and competitiveness. The referee, dressed in a black uniform with a whistle around the neck, is positioned at the center of the rink, overseeing the game.The setting is an ice hockey rink with a smooth, white surface marked with lines and a center circle. The rink is surrounded by boards, and the ice is marked with various logos and text, including ""BOSTON"" and ""GARDEN,"" indicating the location of the game. The rink is well-lit, and the environment suggests an indoor arena with spectator seating visible in the background.",0.9958411306142808,4.5763,33.969844818115234,True
l5yWEorwrCk_6,6,"abs_dir,non_temp,rel_dir,rel_dir_pred,rel_spd",l5yWEorwrCk,6,https://www.youtube.com/watch?v=l5yWEorwrCk,"['0:02:22.766', '0:03:46.500']","Two young children are playing in a brightly lit room with a green carpeted floor. One child, dressed in a pink onesie with a cartoon character design, is actively engaging with the other child, who is wearing a beige sweater with colorful patches. The children are playing with a toy dinosaur and a snake, which they manipulate and interact with while standing and moving around the room. The atmosphere is lively and filled with joyful expressions and playful movements. The main subjects are two young children. The child in the pink onesie is actively moving around, bending down, and interacting with the other child. The child in the beige sweater is mostly stationary, being held or supported by the child in the pink onesie. The toy dinosaur and snake are also significant objects, being manipulated and moved around by the children. The child in the pink onesie is seen bending down, lifting, and moving around the room, while the child in the beige sweater is mostly stationary, being held or supported by the other child. The movements are dynamic and playful, with the child in the pink onesie frequently changing positions and interacting with the toys. The toy dinosaur and snake are moved around by the children, adding to the playful dynamic. The background remains static, with no significant changes or movements. The camera is stationary, providing a wide-angle view of the entire room, capturing the children's playful interactions and the surrounding environment.",0.9865700751543044,4.350325,14.073201179504396,True
l6i49depug8_25,6,"non_temp,rel_dir_pred,rel_spd,rel_spd_comp",l6i49depug8,25,https://www.youtube.com/watch?v=l6i49depug8,"['0:04:39.445', '0:05:06.372']","A group of young dancers, dressed in black sequined outfits with feathered headpieces, perform a coordinated dance routine in a spacious indoor gymnasium. The dancers exhibit a range of movements, including arm gestures, leg lifts, and turns, showcasing their synchronized and expressive performance. The gymnasium has a neutral color scheme with a basketball court marked in black, and the background includes a banner with the text ""The Edge"" and balloons. The main subjects are the young dancers, who are positioned in a line across the gymnasium floor. They are dressed in black sequined outfits with feathered headpieces, and their movements are synchronized. The dancers are performing various dance moves, including arm gestures, leg lifts, and turns. They are positioned in a line, with some dancers in the foreground and others in the background, creating a dynamic visual effect. The dancers exhibit a range of movements, including arm gestures, leg lifts, and turns. Their movements are fluid and coordinated, with a moderate speed that allows for clear visibility of their dance steps. The dancers occasionally shift their positions, creating a dynamic visual flow. The background remains static, emphasizing the dancers' movements. The camera is stationary, capturing the entire scene from a wide-angle view that encompasses the entire gymnasium and the dancers' movements.",0.914204716682434,4.4497,10.414274215698242,True
l6jCXxdqFgc_31,6,"abs_dir_pred,non_temp,rel_dir,rel_dis,rel_ori,rel_spd",l6jCXxdqFgc,31,https://www.youtube.com/watch?v=l6jCXxdqFgc,"['0:06:03.671', '0:06:29.267']","a soccer match in progress, with players actively engaged in the game.The players are wearing uniforms in various shades of green, purple, and white, indicating different teams. They are seen running, dribbling, and maneuvering around the field, displaying athleticism and focus. The players' attire includes jerseys, shorts, socks, and cleats, typical of soccer uniforms. The players' body language suggests a competitive and dynamic game, with some players in motion and others in various states of readiness.The setting is an outdoor soccer stadium with well-maintained grass fields. The stadium is equipped with multiple advertisement boards, scoreboards, and seating areas visible in the background. The sky is clear, suggesting favorable weather conditions for the match. The stadium appears to be a professional or semi-professional venue, given the presence of advertisements and the organized layout of the field and surrounding areas.",0.9729602187871932,4.18675,25.326414108276367,True
l7TlwdOV5oU_8,5,"abs_ori,non_temp,rel_dir,rel_dis,rel_spd_comp",l7TlwdOV5oU,8,https://www.youtube.com/watch?v=l7TlwdOV5oU,"['0:04:42.682', '0:06:27.286']","a collection of small, plush toy dogs arranged in a playful setting. The toys are positioned in front of a miniature house with a pink roof and a small garden area. The scene is set against a blue, textured background that adds a playful and whimsical feel to the video. the toys in various positions, with a person's hand occasionally interacting with them, highlighting their details and textures. The background is a simple, blue, textured surface that provides a contrasting backdrop to the colorful toys. The miniature house with a pink roof and a small garden area is positioned centrally in the frame, adding a playful and imaginative element to the scene. The overall setting is clean and minimalistic, focusing attention on the toys. The main objects are small, plush toy dogs of various breeds and colors. They are positioned in front of a miniature house with a pink roof and a small garden area. The toys are arranged in a way that suggests a playful and imaginative setting. The person's hand interacts with the toys, holding and moving them around, highlighting their details and textures. The toys are positioned in a way that suggests a narrative or story, with the person's hand moving them around to create a dynamic and engaging scene. The camera is stationary, providing a consistent view of the toys and their surroundings. The view is a close-up shot, focusing on the details of the toys and their interactions with the background.",0.9609877169132232,4.167025,9.499051094055176,True
l83-rYtLq-s_2,6,"abs_dir,abs_dis,abs_spd,non_temp,rel_dir_pred,rel_dis",l83-rYtLq-s,2,https://www.youtube.com/watch?v=l83-rYtLq-s,"['0:00:15.533', '0:01:19.066']","a person preparing a drink, likely a cocktail or a mixed beverage, in a kitchen setting. The sequence begins with a close-up of a person's face, followed by a view of various ingredients and tools laid out on a wooden countertop. The person then pours a liquid from a measuring cup into a glass, followed by the addition of a powdered ingredient from a bowl. The video concludes with the person holding a black licorice stick and sprinkling it onto the glass. The main subjects are the person's face, the ingredients, and the glass. The person's face is initially shown, then the focus shifts to the ingredients, including a bowl of sugar, a measuring cup, a glass, and a white bowl containing a powdered ingredient. The person's hands are also visible, handling the ingredients and the glass. The black licorice stick is the final object added to the glass. The background consists of a wooden countertop with various kitchen items, including a measuring cup, a glass, a bowl of sugar, and a white bowl containing a powdered ingredient. The scene is well-lit, suggesting an indoor setting, likely a kitchen. The camera is stationary, providing a close-up view of the actions taking place on the countertop. The view is primarily focused on the ingredients and the person's hands, with occasional shifts to capture different angles of the glass and the pouring process.",0.9068285375833512,4.51475,13.46650218963623,True
l8B746-gBho_3,6,"non_temp,rel_dir,rel_dir_pred,rel_dis,rel_spd,rel_spd_comp",l8B746-gBho,3,https://www.youtube.com/watch?v=l8B746-gBho,"['0:00:40.473', '0:01:21.948']","A person is assembling a kitchen appliance, specifically a food processor, in a kitchen setting. the person opening the box, removing the parts, and assembling the food processor. The person is seen handling various components, including a white plastic base, a white plastic lid, and a metal blade. The scene is well-lit, and the kitchen appears clean and organized. The main subjects are the person's hands and the food processor parts. The person's hands are actively engaged in handling the parts, which include a white plastic base, a white plastic lid, and a metal blade. The hands are positioned around the food processor, manipulating the components to assemble the appliance. The person's hands are the primary focus, with the food processor parts being secondary objects. The background consists of a kitchen countertop with a clean, organized appearance. There are various kitchen items such as a white plastic container, a white plastic lid, a metal blade, and a white plastic base. The kitchen has a neutral color scheme with light-colored countertops and cabinets. The scene is well-lit, suggesting it is daytime. The camera is stationary, providing a clear and stable view of the assembly process. The camera angle is at a medium close-up view, focusing on the person's hands and the food processor parts.",0.6265520751476288,4.65305,28.852354049682617,True
l8xqOyA9dLE_6,6,"non_temp,rel_dir_pred,rel_ori,rel_spd",l8xqOyA9dLE,6,https://www.youtube.com/watch?v=l8xqOyA9dLE,"['0:04:46.719', '0:05:20.820']","a close-up view of a person assembling a small, intricate mechanical device. The person's hands are the main focus, with detailed attention to the meticulous assembly process. The hands are adorned with a ring and painted red nails, and they manipulate various components, including a yellow tool and blue plastic parts. The background is a plain white surface, emphasizing the hands and the mechanical parts. The background is a plain white surface, providing a clean and uncluttered backdrop that highlights the hands and the mechanical parts. There are no additional objects or distractions in the background, ensuring that the focus remains on the assembly process. The main subjects are the person's hands and the mechanical device they are assembling. The hands are positioned centrally in the frame, with the mechanical parts and tools being the primary objects being manipulated. The movements are precise and deliberate, focusing on the assembly process. The movements are slow and deliberate, with the hands carefully manipulating the mechanical parts. The fingers move in small, controlled motions to fit and secure components. The yellow tool is used to assist in the assembly, and the hands occasionally adjust their positions to better access different parts. The background remains static throughout the video.",0.987459659576416,4.38165,5.322884559631348,True
l9jcQeKWE4A_64,6,"abs_dir,abs_dir_pred,abs_ori,non_temp,rel_dir,rel_spd",l9jcQeKWE4A,64,https://www.youtube.com/watch?v=l9jcQeKWE4A,"['0:17:42.519', '0:18:09.759']","Two men are working together to transfer a large, dark-colored animal, possibly a snake or a similar reptile, from a cage into a larger enclosure. The scene takes place in a natural outdoor setting with greenery and trees in the background. The men are dressed casually, with one wearing a green shirt and jeans, and the other in a black shirt and shorts. They carefully handle the cage, ensuring the animal is safely placed in the new enclosure. The main subjects are two men and a large, dark-colored animal, likely a snake or a similar reptile. The man in the green shirt and jeans is positioned on the left side of the frame, bending over to handle the cage. The man in the black shirt and shorts is on the right side, also bending over to assist. The animal is inside a green metal cage, which is being transferred from one enclosure to another. The men are focused on the task, showing cooperation and care in handling the animal. The camera is stationary, providing a stable and clear view of the scene from a slightly elevated angle, capturing the entire action without any noticeable movement or zooming.",0.7606308907270432,4.210325,17.84067153930664,True
lAHsQmyhDFw_45,6,"abs_ori,non_temp,rel_dir,rel_dir_pred,rel_ori",lAHsQmyhDFw,45,https://www.youtube.com/watch?v=lAHsQmyhDFw,"['0:07:42.041', '0:08:03.875']","a whimsical underwater scene with anthropomorphic objects. A yellow and red snail with a face and a yellow and red caterpillar with a face are the main characters. They interact with each other and the surrounding environment, which includes large, melting ice blocks and various other objects. The scene is set in a dark, mysterious underwater environment with a sense of eeriness and intrigue. The background is an underwater scene with a dark, mysterious ambiance. There are large, melting ice blocks that create a sense of unease. The environment includes various objects such as a large, rusty metal object, a cylindrical container, and some greenery. The scene is set in a dark, shadowy underwater location, giving it a mysterious and eerie feel. The main objects are a yellow and red snail and a yellow and red caterpillar. The snail has a face with large, expressive eyes and a small, pointed shell. The caterpillar has a face with large, expressive eyes and a long, slender body. They interact with each other, with the snail often looking at the caterpillar and the caterpillar lying down or moving slowly. The ice blocks are also significant objects, melting and creating a dynamic and changing environment. The camera is mostly static, with slight panning and zooming to follow the movements of the snail and caterpillar. The view is a medium shot, capturing the main characters and their interactions with the surrounding environment.",0.964645490050316,5.055225,5.420642852783203,True
lB6Asxmd5UE_1,6,"non_temp,rel_dir_pred,rel_ori,rel_spd_comp",lB6Asxmd5UE,1,https://www.youtube.com/watch?v=lB6Asxmd5UE,"['0:00:09.409', '0:00:34.267']","a vintage green and white convertible car driving down a sunny street. The car is an old-fashioned model with a classic design, featuring a green body, white top, and chrome accents. Inside the car, a group of people is seated, enjoying the ride. The background includes a banner with the text ""Riverbend Concerts"" and ""Concerts on the Courthouse Square,"" suggesting the car is part of a parade or a special event. The main object is a green and white vintage convertible car. The car has a classic design with a white top, green body, and chrome accents. Inside the car, there are several people seated, including a man driving and a woman in the passenger seat. The car is moving forward on the street, and the people inside appear to be enjoying the ride. The camera is stationary, capturing the car from a side view as it moves past the camera. The view is at eye level, providing a clear and unobstructed perspective of the car and its occupants.",0.9636504948139192,4.5018,5.381011962890625,True
lB6Asxmd5UE_7,6,"abs_dir_pred,abs_ori,abs_spd_comp,non_temp,rel_dis,rel_ori",lB6Asxmd5UE,7,https://www.youtube.com/watch?v=lB6Asxmd5UE,"['0:01:40.266', '0:02:09.128']","a vintage white convertible car driving down a street, with people seated inside and others standing beside it. The car, adorned with green and gold detailing, moves smoothly along the road, passing by a white fence with a sign that reads ""COLUMBIA RIVERS CAR SHOW."" The scene is set in a sunny outdoor environment, with trees and a clear sky visible in the background. The car's movement is steady and forward, indicating a moderate speed. The background elements, such as the fence and sign, remain static, while the people inside the car and those standing beside it appear to be in motion, possibly waving or interacting with the camera. The overall movement is smooth and continuous, with the car maintaining a consistent direction and speed. The main object is a vintage white convertible car with green and gold detailing. The car has a classic design with chrome accents and large, round wheels. Inside the car, there are two people seated, one of whom is wearing a white shirt and the other in a darker outfit. There are also two people standing beside the car, one of whom is wearing a light-colored shirt and the other in a darker outfit. The people inside and outside the car appear to be engaged in a casual, social interaction. The camera is likely handheld or mounted on a vehicle, following the car from a side view, maintaining a steady and smooth tracking shot that keeps the car and its occupants in the center of the frame.",0.8680867850780487,4.357225,8.205465316772461,True
lBCSIaC-KQU_7,6,"abs_dir_pred,abs_spd,abs_spd_comp,non_temp,rel_dir,rel_dis",lBCSIaC-KQU,7,https://www.youtube.com/watch?v=lBCSIaC-KQU,"['0:02:09.560', '0:02:33.560']","a bustling urban street scene with various elements of city life. A man in a suit walks briskly down the sidewalk, passing by a bus stop and a colorful bus stop shelter. The street is lined with modern buildings, including a large, multi-story structure with a prominent sign. Vehicles, including cars and buses, move along the road, and a cyclist rides by. The weather is clear, and the scene is set during the daytime. The main subject is a man in a dark suit, walking briskly from left to right across the frame. He is positioned on the sidewalk, moving away from the camera. Other notable objects include a bus stop with a shelter featuring vibrant, multicolored panels, a bus stop sign, and a red trash bin. Vehicles, including cars and buses, are seen moving along the road, and a cyclist rides past the bus stop. The man in the suit walks at a steady, brisk pace from left to right across the frame. The bus stop and bus remain stationary, while the vehicles on the road move in various directions, including cars driving along the road and a cyclist riding past the bus stop. The overall movement is moderate in speed, with the man's movement being the most prominent. The camera is stationary, providing a wide-angle view of the street scene, capturing the movement of pedestrians and vehicles in a single, continuous shot.",0.9642650634050368,4.6121,23.48297882080078,True
lBKUqxMjGQ8_58,6,"abs_dir,abs_spd_comp,non_temp,rel_dir,rel_dir_pred,rel_dis",lBKUqxMjGQ8,58,https://www.youtube.com/watch?v=lBKUqxMjGQ8,"['0:12:16.700', '0:12:41.500']","a serene scene at an ancient stone fortress under a clear blue sky. A group of tourists is seen walking around the fortress, exploring its various structures and pathways. The fortress features a mix of stone walls, arches, and staircases, with some areas overgrown with grass and vegetation. The atmosphere is calm and peaceful, with the tourists moving leisurely, taking in the historical site. The main subjects are the tourists, who are scattered around the fortress, walking and standing. They are dressed in casual clothing suitable for a day out, and their movements are slow and deliberate as they explore the site. The fortress itself is the central object, with its stone walls, arches, and staircases forming the primary visual elements. The tourists are positioned at various points around the fortress, some closer to the camera and others further away, creating a sense of depth in the scene. The background consists of the ancient stone fortress, characterized by its weathered stone walls, arches, and staircases. The fortress is surrounded by grassy areas and some vegetation, adding to the historical and natural ambiance. The sky is clear and blue, indicating a sunny day, and there are no other structures or objects visible in the background, emphasizing the isolation and tranquility of the location. The camera is stationary, providing a wide-angle view of the fortress and the surrounding area. The perspective is slightly elevated, capturing both the tourists and the architectural details of the fortress in a single frame.",0.9690400660037994,4.595825,42.01725387573242,True
lCC5cuz7QKk_17,6,"abs_dir_pred,abs_ori,abs_spd,abs_spd_comp,non_temp",lCC5cuz7QKk,17,https://www.youtube.com/watch?v=lCC5cuz7QKk,"['0:05:15.959', '0:05:37.959']","a horse race in progress, with jockeys riding their horses along a track.The jockeys are wearing traditional riding attire, which includes helmets, silks, and riding boots. The horses are of various colors and breeds, and they are in full gallop, showcasing their strength and agility. The jockeys are focused and appear to be in control of their mounts.The setting is a horse racing track with a grassy surface. The weather is overcast, and the visibility is somewhat reduced due to the rain, which creates a misty atmosphere. The track is lined with white fences, and there are spectators visible in the background, though they are not the focus of the video. The track is marked with numbers and signs, indicating the race's progress and the jockeys' positions.",0.4967325925827026,4.2721,12.31378173828125,True
lCC5cuz7QKk_24,6,"abs_dir,abs_dir_pred,non_temp,rel_dir,rel_spd_comp",lCC5cuz7QKk,24,https://www.youtube.com/watch?v=lCC5cuz7QKk,"['0:06:39.199', '0:07:04.399']","a thrilling horse race on a lush green track. Jockeys, dressed in colorful silks, are seen riding their horses at full speed, navigating through the racecourse's turns and obstacles. The scene is filled with excitement as the horses gallop, kick up dust, and compete fiercely. The background features a picturesque countryside with rolling hills, trees, and a clear sky. The main subjects are the jockeys and their horses. The jockeys are wearing colorful silks, each representing a different horse. The horses are muscular and energetic, with their manes and tails flowing in the wind. The jockeys are positioned on the horses' backs, guiding them through the racecourse. The horses are closely packed, showcasing their speed and agility as they race. The camera is stationary, capturing the entire race from a fixed position, providing a wide-angle view of the entire track and the surrounding landscape.",0.8488833606243134,4.660675,53.800071716308594,True
lCMMUUtySmI_78,6,"abs_dir_pred,abs_dis,abs_spd_comp,non_temp,rel_spd_comp",lCMMUUtySmI,78,https://www.youtube.com/watch?v=lCMMUUtySmI,"['0:14:52.637', '0:15:18.637']","a group of aerial performers executing a synchronized routine on a high bar. The performers, dressed in vibrant, patterned leotards, showcase their strength and agility as they swing, flip, and hold various poses. The background is a large, illuminated tent with a purple hue, enhancing the dramatic and artistic atmosphere of the performance. The crowd in the background watches intently, adding to the sense of excitement and anticipation. The main subjects are four aerial performers, each wearing a distinctive leotard with a colorful, patterned design. They are suspended from a high bar, performing various acrobatic maneuvers. The performers are positioned in a line, with each one executing different movements, such as swinging, flipping, and holding poses. Their coordinated movements and synchronized actions highlight their skill and teamwork. The camera is stationary, providing a wide-angle view of the entire performance area, capturing the entirety of the aerial routine and the audience's reactions.",0.8301683813333511,5.18125,8.392267227172852,True
lCOlxERd9so_27,3,"abs_ori,abs_spd_comp,rel_dis",lCOlxERd9so,27,https://www.youtube.com/watch?v=lCOlxERd9so,"['0:05:08.606', '0:05:41.443']","a dynamic indoor drone racing event where multiple participants control small, remote-controlled drones on a track. The drones navigate through various obstacles, including ramps and turns, while spectators watch from the sidelines. The track is designed with green artificial turf and white markings, and the drones move at high speeds, showcasing agility and precision. The main subjects are the small, remote-controlled drones and the participants controlling them. The drones are equipped with cameras and are maneuvered by the participants, who are wearing safety vests and helmets. The drones are seen navigating the track, taking sharp turns, and racing against each other. The participants are positioned at various points along the track, controlling their drones with focus and precision. The drones move quickly and agilely around the track, navigating through turns and obstacles. The movements are fast-paced, with drones accelerating, decelerating, and making sharp turns. The participants' movements are quick and precise, controlling the drones with quick, deliberate motions. The background remains static, with the focus on the dynamic action of the drones and participants. The camera follows the drones closely, capturing their movements and the participants' actions. The camera view is primarily from a high angle, providing a clear view of the entire track and the drones' movements. The camera movement is smooth and follows the drones, maintaining a steady and focused view of the action.",0.64520063996315,4.10805,79.31573486328125,True
